index,SEND_SPG_INNB,REC_SPG_INNB,DL_GD_LCLS_NM,DL_GD_MCLS_NM,INVC_CONT
27859,4148000000000000.0,5011000000000000.0,식품,가공식품,3
27860,4148000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,3
27861,4148000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,4
27862,4148000000000000.0,5011000000000000.0,여행/문화,문화컨텐츠,4
27863,4148000000000000.0,5013000000000000.0,생활/건강,음반,3
27864,4155000000000000.0,5011000000000000.0,생활/건강,반려동물,17
27865,4157000000000000.0,5013000000000000.0,식품,음료,4
27866,4157000000000000.0,5011000000000000.0,생활/건강,생활용품,3
27867,4157000000000000.0,5011000000000000.0,생활/건강,주방용품,4
27868,4159000000000000.0,5011000000000000.0,식품,냉동/간편조리식품,22
27869,4159000000000000.0,5011000000000000.0,식품,냉동/간편조리식품,4
27870,4159000000000000.0,5013000000000000.0,생활/건강,문구/사무용품,3
27871,4161000000000000.0,5011000000000000.0,패션의류,상의,3
27872,4282000000000000.0,5011000000000000.0,식품,음료,3
27873,4282000000000000.0,5011000000000000.0,식품,음료,4
27874,4311300000000000.0,5011000000000000.0,식품,냉동/간편조리식품,3
27875,4418000000000000.0,5011000000000000.0,식품,과자,4
27876,4471000000000000.0,5011000000000000.0,식품,과자,8
27877,4511300000000000.0,5013000000000000.0,생활/건강,주방용품,9
27878,4514000000000000.0,5013000000000000.0,식품,수산,8
27879,4519000000000000.0,5013000000000000.0,식품,기타식품,3
27880,4611000000000000.0,5013000000000000.0,생활/건강,건강용품,15
27881,4613000000000000.0,5011000000000000.0,식품,수산,3
27882,5011000000000000.0,4141000000000000.0,식품,수산,4
27883,5011000000000000.0,1129000000000000.0,식품,농산물,4
27884,5011000000000000.0,1132000000000000.0,식품,농산물,3
27885,5011000000000000.0,1135000000000000.0,식품,농산물,5
27886,5011000000000000.0,1135000000000000.0,식품,농산물,3
27887,5011000000000000.0,1141000000000000.0,식품,농산물,3
27888,5011000000000000.0,1141000000000000.0,식품,농산물,5
27889,5011000000000000.0,1162000000000000.0,식품,농산물,3
27890,5011000000000000.0,1165000000000000.0,식품,농산물,5
27891,5011000000000000.0,1168000000000000.0,식품,농산물,3
27892,5011000000000000.0,2726000000000000.0,식품,농산물,3
27893,5011000000000000.0,2771000000000000.0,식품,농산물,3
27894,5011000000000000.0,2771000000000000.0,식품,농산물,4
27895,5011000000000000.0,2824500000000000.0,식품,농산물,3
27896,5011000000000000.0,2917000000000000.0,식품,농산물,3
27897,5011000000000000.0,3120000000000000.0,식품,농산물,3
27898,5011000000000000.0,3611000000000000.0,식품,농산물,3
27899,5011000000000000.0,4111500000000000.0,식품,농산물,3
27900,5011000000000000.0,4113100000000000.0,식품,농산물,3
27901,5011000000000000.0,4117300000000000.0,식품,농산물,3
27902,5011000000000000.0,4121000000000000.0,식품,농산물,4
27903,5011000000000000.0,4121000000000000.0,식품,농산물,3
27904,5011000000000000.0,4128500000000000.0,식품,농산물,5
27905,5011000000000000.0,4128700000000000.0,식품,농산물,8
27906,5011000000000000.0,4136000000000000.0,식품,농산물,3
27907,5011000000000000.0,4141000000000000.0,식품,농산물,9
27908,5011000000000000.0,4146100000000000.0,식품,농산물,4
27909,5011000000000000.0,4159000000000000.0,식품,농산물,7
27910,5011000000000000.0,4213000000000000.0,식품,농산물,3
27911,5011000000000000.0,4420000000000000.0,식품,농산물,5
27912,5011000000000000.0,4420000000000000.0,식품,농산물,3
27913,5011000000000000.0,4521000000000000.0,식품,농산물,3
27914,5011000000000000.0,4833000000000000.0,식품,농산물,3
27915,5011000000000000.0,3017000000000000.0,식품,농산물,3
27916,5011000000000000.0,1129000000000000.0,식품,축산,3
27917,5011000000000000.0,4141000000000000.0,식품,가공식품,3
27918,5011000000000000.0,1117000000000000.0,식품,농산물,4
27919,5011000000000000.0,1123000000000000.0,식품,농산물,3
27920,5011000000000000.0,1129000000000000.0,식품,농산물,6
27921,5011000000000000.0,1168000000000000.0,식품,농산물,3
27922,5011000000000000.0,2632000000000000.0,식품,농산물,3
27923,5011000000000000.0,2638000000000000.0,식품,농산물,4
27924,5011000000000000.0,2917000000000000.0,식품,농산물,3
27925,5011000000000000.0,2920000000000000.0,식품,농산물,4
27926,5011000000000000.0,3611000000000000.0,식품,농산물,5
27927,5011000000000000.0,4128700000000000.0,식품,농산물,3
27928,5011000000000000.0,4146300000000000.0,식품,농산물,6
27929,5011000000000000.0,4223000000000000.0,식품,농산물,3
27930,5011000000000000.0,4511100000000000.0,식품,농산물,3
27931,5011000000000000.0,4611000000000000.0,식품,농산물,3
27932,5011000000000000.0,4715000000000000.0,식품,농산물,3
27933,5011000000000000.0,4812700000000000.0,식품,농산물,3
27934,5011000000000000.0,4127300000000000.0,식품,농산물,4
27935,5011000000000000.0,4146300000000000.0,식품,농산물,3
27936,5011000000000000.0,4136000000000000.0,식품,음료,3
27937,5011000000000000.0,2626000000000000.0,식품,가공식품,4
27938,5011000000000000.0,2826000000000000.0,식품,농산물,5
27939,5011000000000000.0,3020000000000000.0,식품,농산물,3
27940,5011000000000000.0,3611000000000000.0,식품,농산물,3
27941,5011000000000000.0,2823700000000000.0,식품,농산물,3
27942,5011000000000000.0,1135000000000000.0,식품,농산물,3
27943,5011000000000000.0,4372000000000000.0,식품,농산물,15
27944,5011000000000000.0,2820000000000000.0,식품,수산,3
27945,5011000000000000.0,3023000000000000.0,식품,수산,3
27946,5011000000000000.0,4127300000000000.0,식품,농산물,3
27947,5011000000000000.0,4611000000000000.0,식품,기타식품,5
27948,5011000000000000.0,4371000000000000.0,식품,농산물,3
27949,5011000000000000.0,3171000000000000.0,식품,농산물,3
27950,5011000000000000.0,2817000000000000.0,식품,가공식품,10
27951,5011000000000000.0,4518000000000000.0,식품,농산물,5
27952,5011000000000000.0,2653000000000000.0,식품,수산,4
27953,5011000000000000.0,2915500000000000.0,식품,수산,6
27954,5011000000000000.0,1111000000000000.0,패션의류,기타패션의류,4
27955,5011000000000000.0,4885000000000000.0,식품,농산물,8
27956,5011000000000000.0,1171000000000000.0,식품,농산물,3
27957,5011000000000000.0,4573000000000000.0,식품,농산물,5
27958,5011000000000000.0,4221000000000000.0,식품,수산,3
27959,5011000000000000.0,4221000000000000.0,식품,수산,8
27960,5011000000000000.0,1114000000000000.0,식품,농산물,6
27961,5011000000000000.0,2635000000000000.0,식품,농산물,3
27962,5011000000000000.0,2920000000000000.0,식품,농산물,4
27963,5011000000000000.0,3011000000000000.0,식품,농산물,3
27964,5011000000000000.0,1159000000000000.0,식품,농산물,4
27965,5011000000000000.0,2915500000000000.0,식품,농산물,3
27966,5011000000000000.0,4150000000000000.0,식품,건강식품,5
27967,5011000000000000.0,4518000000000000.0,식품,농산물,3
27968,5011000000000000.0,1132000000000000.0,식품,농산물,13
27969,5011000000000000.0,2635000000000000.0,식품,농산물,3
27970,5011000000000000.0,4113100000000000.0,식품,농산물,4
27971,5011000000000000.0,4143000000000000.0,식품,농산물,8
27972,5011000000000000.0,4711100000000000.0,식품,축산,5
27973,5011000000000000.0,4111300000000000.0,식품,수산,13
27974,5011000000000000.0,4122000000000000.0,식품,기타식품,3
27975,5011000000000000.0,4617000000000000.0,식품,농산물,5
27976,5011000000000000.0,4113300000000000.0,생활/건강,문구/사무용품,4
27977,5011000000000000.0,2644000000000000.0,식품,농산물,4
27978,5011000000000000.0,4157000000000000.0,식품,농산물,8
27979,5011000000000000.0,4884000000000000.0,식품,농산물,3
27980,5011000000000000.0,4111700000000000.0,식품,농산물,4
27981,5011000000000000.0,4139000000000000.0,패션의류,기타패션의류,3
27982,5011000000000000.0,1168000000000000.0,식품,축산,150
27983,5011000000000000.0,1130500000000000.0,생활/건강,음반,4
27984,5011000000000000.0,4163000000000000.0,생활/건강,음반,4
27985,5011000000000000.0,4833000000000000.0,생활/건강,음반,3
27986,5011000000000000.0,2723000000000000.0,식품,농산물,3
27987,5011000000000000.0,4146100000000000.0,식품,농산물,5
27988,5011000000000000.0,4380000000000000.0,식품,농산물,3
27989,5011000000000000.0,1123000000000000.0,식품,농산물,4
27990,5011000000000000.0,2635000000000000.0,식품,농산물,3
27991,5011000000000000.0,2653000000000000.0,식품,농산물,7
27992,5011000000000000.0,4146300000000000.0,식품,농산물,3
27993,5011000000000000.0,4217000000000000.0,식품,농산물,3
27994,5011000000000000.0,1138000000000000.0,식품,농산물,3
27995,5011000000000000.0,4122000000000000.0,식품,농산물,6
27996,5011000000000000.0,4146300000000000.0,식품,농산물,3
27997,5011000000000000.0,4518000000000000.0,식품,농산물,3
27998,5011000000000000.0,4157000000000000.0,식품,농산물,3
27999,5011000000000000.0,4276000000000000.0,식품,농산물,3
28000,5011000000000000.0,4377000000000000.0,식품,농산물,3
28001,5011000000000000.0,4480000000000000.0,식품,농산물,3
28002,5011000000000000.0,1126000000000000.0,식품,농산물,3
28003,5011000000000000.0,4219000000000000.0,식품,농산물,6
28004,5011000000000000.0,4572000000000000.0,식품,농산물,3
28005,5011000000000000.0,5011000000000000.0,식품,건강식품,4
28006,5011000000000000.0,4728000000000000.0,식품,농산물,3
28007,5011000000000000.0,4519000000000000.0,식품,기타식품,3
28008,5011000000000000.0,1168000000000000.0,식품,농산물,3
28009,5011000000000000.0,4113500000000000.0,식품,농산물,3
28010,5011000000000000.0,2632000000000000.0,식품,농산물,5
28011,5011000000000000.0,4480000000000000.0,식품,농산물,3
28012,5011000000000000.0,4413300000000000.0,식품,농산물,4
28013,5011000000000000.0,4122000000000000.0,식품,농산물,3
28014,5011000000000000.0,2726000000000000.0,식품,농산물,3
28015,5013000000000000.0,2653000000000000.0,식품,농산물,4
28016,5013000000000000.0,2671000000000000.0,식품,농산물,9
28017,5013000000000000.0,4514000000000000.0,식품,농산물,3
28018,5013000000000000.0,1159000000000000.0,식품,농산물,5
28019,5013000000000000.0,4128100000000000.0,식품,농산물,3
28020,5013000000000000.0,1111000000000000.0,식품,농산물,3
28021,5013000000000000.0,4128700000000000.0,식품,농산물,3
28022,5013000000000000.0,2823700000000000.0,식품,농산물,3
28023,5013000000000000.0,4215000000000000.0,식품,기타식품,6
28024,5013000000000000.0,1135000000000000.0,식품,농산물,5
28025,5013000000000000.0,1165000000000000.0,식품,농산물,4
28026,5013000000000000.0,4623000000000000.0,식품,농산물,13
28027,5013000000000000.0,4825000000000000.0,식품,농산물,3
28028,5013000000000000.0,4127300000000000.0,식품,농산물,10
28029,5013000000000000.0,1156000000000000.0,식품,농산물,3
28030,5013000000000000.0,4272000000000000.0,식품,농산물,3
28031,5013000000000000.0,4311300000000000.0,식품,농산물,4
28032,5013000000000000.0,4155000000000000.0,식품,농산물,4
28033,5013000000000000.0,4113100000000000.0,식품,농산물,8
28034,5013000000000000.0,4111500000000000.0,식품,농산물,3
28035,5013000000000000.0,4824000000000000.0,식품,농산물,3
28036,5013000000000000.0,1111000000000000.0,식품,농산물,3
28037,5013000000000000.0,4127100000000000.0,식품,농산물,9
28038,5013000000000000.0,1117000000000000.0,식품,농산물,3
28039,5013000000000000.0,1120000000000000.0,식품,농산물,3
28040,5013000000000000.0,1123000000000000.0,식품,농산물,3
28041,5013000000000000.0,1144000000000000.0,식품,농산물,3
28042,5013000000000000.0,1150000000000000.0,식품,농산물,3
28043,5013000000000000.0,1153000000000000.0,식품,농산물,3
28044,5013000000000000.0,1153000000000000.0,식품,농산물,3
28045,5013000000000000.0,1156000000000000.0,식품,농산물,7
28046,5013000000000000.0,1162000000000000.0,식품,농산물,4
28047,5013000000000000.0,1165000000000000.0,식품,농산물,5
28048,5013000000000000.0,1171000000000000.0,식품,농산물,3
28049,5013000000000000.0,2726000000000000.0,식품,농산물,3
28050,5013000000000000.0,2811000000000000.0,식품,농산물,3
28051,5013000000000000.0,3611000000000000.0,식품,농산물,3
28052,5013000000000000.0,3611000000000000.0,식품,농산물,3
28053,5013000000000000.0,4111300000000000.0,식품,농산물,3
28054,5013000000000000.0,4111700000000000.0,식품,농산물,5
28055,5013000000000000.0,4128100000000000.0,식품,농산물,12
28056,5013000000000000.0,4128700000000000.0,식품,농산물,4
28057,5013000000000000.0,4313000000000000.0,식품,농산물,5
28058,5013000000000000.0,4371000000000000.0,식품,농산물,3
28059,5013000000000000.0,4683000000000000.0,식품,농산물,3
28060,5013000000000000.0,4729000000000000.0,식품,농산물,4
28061,5013000000000000.0,4159000000000000.0,식품,농산물,6
28062,5013000000000000.0,1168000000000000.0,식품,농산물,3
28063,5013000000000000.0,4122000000000000.0,식품,농산물,3
28064,5013000000000000.0,3120000000000000.0,식품,농산물,3
28065,5013000000000000.0,4136000000000000.0,식품,농산물,4
28066,5013000000000000.0,1165000000000000.0,식품,농산물,8
28067,5013000000000000.0,4139000000000000.0,식품,농산물,5
28068,5013000000000000.0,2723000000000000.0,식품,농산물,5
28069,5013000000000000.0,1147000000000000.0,식품,기타식품,5
28070,5013000000000000.0,2635000000000000.0,식품,농산물,3
28071,5013000000000000.0,4215000000000000.0,식품,농산물,3
28072,5013000000000000.0,4613000000000000.0,식품,농산물,3
28073,5013000000000000.0,1120000000000000.0,식품,농산물,3
28074,5013000000000000.0,1156000000000000.0,식품,농산물,3
28075,5013000000000000.0,2638000000000000.0,식품,농산물,4
28076,5013000000000000.0,2644000000000000.0,식품,농산물,3
28077,5013000000000000.0,2726000000000000.0,식품,농산물,4
28078,5013000000000000.0,2820000000000000.0,식품,농산물,3
28079,5013000000000000.0,4148000000000000.0,식품,농산물,3
28080,5013000000000000.0,4159000000000000.0,식품,농산물,3
28081,5013000000000000.0,4380000000000000.0,식품,농산물,5
28082,5013000000000000.0,4413100000000000.0,식품,농산물,3
28083,5013000000000000.0,4423000000000000.0,식품,농산물,3
28084,5013000000000000.0,4514000000000000.0,식품,농산물,5
28085,5013000000000000.0,2729000000000000.0,식품,농산물,3
28086,5013000000000000.0,4215000000000000.0,식품,농산물,5
28087,5013000000000000.0,1153000000000000.0,식품,농산물,3
28088,5013000000000000.0,4111500000000000.0,식품,농산물,3
28089,5013000000000000.0,4812300000000000.0,식품,농산물,6
28090,5013000000000000.0,4111700000000000.0,식품,농산물,5
28091,5013000000000000.0,1117000000000000.0,식품,농산물,3
28092,5013000000000000.0,2729000000000000.0,식품,농산물,6
28093,5013000000000000.0,4145000000000000.0,식품,농산물,4
28094,5013000000000000.0,4311300000000000.0,식품,농산물,3
28095,5013000000000000.0,2826000000000000.0,식품,농산물,3
28096,5013000000000000.0,4113100000000000.0,식품,농산물,3
28097,5013000000000000.0,1141000000000000.0,식품,농산물,5
28098,5013000000000000.0,1174000000000000.0,식품,농산물,3
28099,5013000000000000.0,4427000000000000.0,식품,농산물,15
28100,5013000000000000.0,1171000000000000.0,식품,농산물,5
28101,5013000000000000.0,2729000000000000.0,식품,농산물,6
28102,5013000000000000.0,1171000000000000.0,식품,농산물,3
28103,5013000000000000.0,2911000000000000.0,식품,농산물,3
